Microsoft (R) COFF/PE Dumper Version 9.00.30729.01
Copyright (C) Microsoft Corporation.  All rights reserved.
       1680  687 0001FCC0 ZwQueryPerformanceCounter = _NtQueryPerformanceCounter@8
       1681  688 0002146C ZwQueryPortInformationProcess = _NtQueryPortInformationProcess@0
       1682  689 00021488 ZwQueryQuotaInformationFile = _NtQueryQuotaInformationFile@36
       1683  68A 0001FFE0 ZwQuerySection = _ZwQuerySection@20
       1684  68B 000214A0 ZwQuerySecurityAttributesToken = _NtQuerySecurityAttributesToken@24
       1685  68C 000214B8 ZwQuerySecurityObject = _NtQuerySecurityObject@20
       1686  68D 000214D0 ZwQuerySemaphore = _NtQuerySemaphore@20
       1687  68E 000214E8 ZwQuerySymbolicLinkObject = _ZwQuerySymbolicLinkObject@12
       1688  68F 00021500 ZwQuerySystemEnvironmentValue = _ZwQuerySystemEnvironmentValue@16
       1689  690 00021518 ZwQuerySystemEnvironmentValueEx = _ZwQuerySystemEnvironmentValueEx@20
       1690  691 0001FD40 ZwQuerySystemInformation = _ZwQuerySystemInformation@16
       1691  692 00021530 ZwQuerySystemInformationEx = _ZwQuerySystemInformationEx@24
       1692  693 000200BC ZwQuerySystemTime = _NtQuerySystemTime@4
       1693  694 0001FD70 ZwQueryTimer = _ZwQueryTimer@20
       1694  695 00021548 ZwQueryTimerResolution = _ZwQueryTimerResolution@12
       1695  696 0001FA38 ZwQueryValueKey = _ZwQueryValueKey@24
       1696  697 0001FB68 ZwQueryVirtualMemory = _NtQueryVirtualMemory@24
       1697  698 0001FF1C ZwQueryVolumeInformationFile = _NtQueryVolumeInformationFile@20
       1698  699 0001FEB4 ZwQueueApcThread = _ZwQueueApcThread@20
       1699  69A 00021564 ZwQueueApcThreadEx = _NtQueueApcThreadEx@24
       1700  69B 0002157C ZwRaiseException = _NtRaiseException@12
       1701  69C 00021594 ZwRaiseHardError = _ZwRaiseHardError@24
       1702  69D 0001F880 ZwReadFile = _ZwReadFile@36
       1703  69E 0001FC74 ZwReadFileScatter = _ZwReadFileScatter@36
       1704  69F 000215AC ZwReadOnlyEnlistment = _NtReadOnlyEnlistment@8
       1705  6A0 0002002C ZwReadRequestData = _ZwReadRequestData@24
       1706  6A1 0001FE20 ZwReadVirtualMemory = _NtReadVirtualMemory@20
       1707  6A2 000215C4 ZwRecoverEnlistment = _ZwRecoverEnlistment@8
       1708  6A3 000215DC ZwRecoverResourceManager = _ZwRecoverResourceManager@4
       1709  6A4 000215F4 ZwRecoverTransactionManager = _NtRecoverTransactionManager@4
       1710  6A5 0002160C ZwRegisterProtocolAddressInformation = _ZwRegisterProtocolAddressInformation@20
       1711  6A6 00021624 ZwRegisterThreadTerminatePort = _ZwRegisterThreadTerminatePort@4
       1712  6A7 00021640 ZwReleaseKeyedEvent = _ZwReleaseKeyedEvent@16
       1713  6A8 0001FB1C ZwReleaseMutant = _ZwReleaseMutant@8
       1714  6A9 0001F8F0 ZwReleaseSemaphore = _NtReleaseSemaphore@12
       1715  6AA 0002165C ZwReleaseWorkerFactoryWorker = _NtReleaseWorkerFactoryWorker@4
       1716  6AB 0001F8D4 ZwRemoveIoCompletion = _NtRemoveIoCompletion@20
       1717  6AC 00021674 ZwRemoveIoCompletionEx = _ZwRemoveIoCompletionEx@24
       1718  6AD 0002168C ZwRemoveProcessDebug = _NtRemoveProcessDebug@8
       1719  6AE 000216A8 ZwRenameKey = _ZwRenameKey@8
       1720  6AF 000216C0 ZwRenameTransactionManager = _ZwRenameTransactionManager@8
       1721  6B0 000216D8 ZwReplaceKey = _NtReplaceKey@12
       1722  6B1 000216F0 ZwReplacePartitionUnit = _NtReplacePartitionUnit@12
       1723  6B2 0001F924 ZwReplyPort = _NtReplyPort@8
       1724  6B3 0001F90C ZwReplyWaitReceivePort = _NtReplyWaitReceivePort@16
       1725  6B4 0001FC28 ZwReplyWaitReceivePortEx = _NtReplyWaitReceivePortEx@20
       1726  6B5 00021708 ZwReplyWaitReplyPort = _NtReplyWaitReplyPort@8
       1727  6B6 00021720 ZwRequestPort = _NtRequestPort@8
       1728  6B7 0001FB50 ZwRequestWaitReplyPort = _NtRequestWaitReplyPort@12
       1729  6B8 00021738 ZwResetEvent = _NtResetEvent@8
       1730  6B9 00021754 ZwResetWriteWatch = _NtResetWriteWatch@12
       1731  6BA 00021770 ZwRestoreKey = _ZwRestoreKey@12
       1732  6BB 00021788 ZwResumeProcess = _ZwResumeProcess@4
       1733  6BC 0001FFF8 ZwResumeThread = _ZwResumeThread@8
       1734  6BD 000217A4 ZwRollbackComplete = _NtRollbackComplete@8
       1735  6BE 000217BC ZwRollbackEnlistment = _NtRollbackEnlistment@8
       1736  6BF 000217D4 ZwRollbackTransaction = _ZwRollbackTransaction@8
       1737  6C0 000217EC ZwRollforwardTransactionManager = _ZwRollforwardTransactionManager@8
       1738  6C1 00021804 ZwSaveKey = _NtSaveKey@8
       1739  6C2 0002181C ZwSaveKeyEx = _NtSaveKeyEx@12
       1740  6C3 00021834 ZwSaveMergedKeys = _ZwSaveMergedKeys@12
       1741  6C4 00021850 ZwSecureConnectPort = _NtSecureConnectPort@36
       1742  6C5 00021868 ZwSerializeBoot = _NtSerializeBoot@0
       1743  6C6 00021880 ZwSetBootEntryOrder = _NtSetBootEntryOrder@8
       1744  6C7 00021898 ZwSetBootOptions = _NtSetBootOptions@8
       1745  6C8 000218B0 ZwSetContextThread = _ZwSetContextThread@8
       1746  6C9 000218C8 ZwSetDebugFilterState = _NtSetDebugFilterState@12
       1747  6CA 000218E4 ZwSetDefaultHardErrorPort = _ZwSetDefaultHardErrorPort@4
       1748  6CB 00021900 ZwSetDefaultLocale = _NtSetDefaultLocale@8
       1749  6CC 0002191C ZwSetDefaultUILanguage = _NtSetDefaultUILanguage@4
       1750  6CD 00021938 ZwSetDriverEntryOrder = _NtSetDriverEntryOrder@8
       1751  6CE 00021950 ZwSetEaFile = _ZwSetEaFile@16
       1752  6CF 0001F954 ZwSetEvent = _ZwSetEvent@8
       1753  6D0 0001FC58 ZwSetEventBoostPriority = _ZwSetEventBoostPriority@4
       1754  6D1 00021968 ZwSetHighEventPair = _NtSetHighEventPair@4
       1755  6D2 00021984 ZwSetHighWaitLowEventPair = _ZwSetHighWaitLowEventPair@4
       1756  6D3 000219A0 ZwSetInformationDebugObject = _NtSetInformationDebugObject@20
       1757  6D4 000219B8 ZwSetInformationEnlistment = _ZwSetInformationEnlistment@16
       1758  6D5 0001FBC8 ZwSetInformationFile = _NtSetInformationFile@20
       1759  6D6 000219D0 ZwSetInformationJobObject = _ZwSetInformationJobObject@16
       1760  6D7 000219E8 ZwSetInformationKey = _NtSetInformationKey@16
       1761  6D8 000200F4 ZwSetInformationObject = _ZwSetInformationObject@16
       1762  6D9 0001FAB8 ZwSetInformationProcess = _ZwSetInformationProcess@16
       1763  6DA 00021A00 ZwSetInformationResourceManager = _ZwSetInformationResourceManager@16
       1764  6DB 0001F93C ZwSetInformationThread = _ZwSetInformationThread@16
       1765  6DC 00021A18 ZwSetInformationToken = _ZwSetInformationToken@16
       1766  6DD 00021A30 ZwSetInformationTransaction = _NtSetInformationTransaction@16
       1767  6DE 00021A48 ZwSetInformationTransactionManager = _NtSetInformationTransactionManager@16
       1768  6DF 00021A60 ZwSetInformationWorkerFactory = _NtSetInformationWorkerFactory@16
       1769  6E0 00021A78 ZwSetIntervalProfile = _ZwSetIntervalProfile@8
       1770  6E1 00021A94 ZwSetIoCompletion = _NtSetIoCompletion@20
       1771  6E2 00021AAC ZwSetIoCompletionEx = _NtSetIoCompletionEx@24
       1772  6E3 00021AC4 ZwSetLdtEntries = _NtSetLdtEntries@24
       1773  6E4 00021ADC ZwSetLowEventPair = _NtSetLowEventPair@4
       1774  6E5 00021AF8 ZwSetLowWaitHighEventPair = _ZwSetLowWaitHighEventPair@4
       1775  6E6 00021B14 ZwSetQuotaInformationFile = _NtSetQuotaInformationFile@16
       1776  6E7 00021B2C ZwSetSecurityObject = _NtSetSecurityObject@12
       1777  6E8 00021B44 ZwSetSystemEnvironmentValue = _NtSetSystemEnvironmentValue@8
       1778  6E9 00021B5C ZwSetSystemEnvironmentValueEx = _NtSetSystemEnvironmentValueEx@20
       1779  6EA 00021B74 ZwSetSystemInformation = _NtSetSystemInformation@12
       1780  6EB 00021B8C ZwSetSystemPowerState = _NtSetSystemPowerState@12
       1781  6EC 00021BA4 ZwSetSystemTime = _NtSetSystemTime@8
       1782  6ED 00021BC0 ZwSetThreadExecutionState = _ZwSetThreadExecutionState@8
       1783  6EE 00020188 ZwSetTimer = _ZwSetTimer@28
       1784  6EF 00021BDC ZwSetTimerEx = _NtSetTimerEx@16
       1785  6F0 00021BF4 ZwSetTimerResolution = _NtSetTimerResolution@12
       1786  6F1 00021C10 ZwSetUuidSeed = _ZwSetUuidSeed@4
       1787  6F2 00020154 ZwSetValueKey = _ZwSetValueKey@24
       1788  6F3 00021C2C ZwSetVolumeInformationFile = _NtSetVolumeInformationFile@20
       1789  6F4 00021C44 ZwShutdownSystem = _NtShutdownSystem@4
       1790  6F5 00021C60 ZwShutdownWorkerFactory = _ZwShutdownWorkerFactory@8
       1791  6F6 00021C78 ZwSignalAndWaitForSingleObject = _NtSignalAndWaitForSingleObject@16
       1792  6F7 00021C94 ZwSinglePhaseReject = _ZwSinglePhaseReject@8
       1793  6F8 00021CAC ZwStartProfile = _ZwStartProfile@4
       1794  6F9 00021CC8 ZwStopProfile = _ZwStopProfile@4
       1795  6FA 00021CE4 ZwSuspendProcess = _ZwSuspendProcess@4
       1796  6FB 00021D00 ZwSuspendThread = _NtSuspendThread@8
       1797  6FC 00021D1C ZwSystemDebugControl = _NtSystemDebugControl@24
       1798  6FD 00021D34 ZwTerminateJobObject = _NtTerminateJobObject@8
       1799  6FE 0001FC40 ZwTerminateProcess = _ZwTerminateProcess@8
       1800  6FF 00020014 ZwTerminateThread = _ZwTerminateThread@8
       1801  700 00021D50 ZwTestAlert = _NtTestAlert@0
       1802  701 00021D6C ZwThawRegistry = _ZwThawRegistry@0
       1803  702 00021D84 ZwThawTransactions = _ZwThawTransactions@0
       1804  703 00021D9C ZwTraceControl = _NtTraceControl@24
       1805  704 00020124 ZwTraceEvent = _NtTraceEvent@16
       1806  705 00021DB4 ZwTranslateFilePath = _ZwTranslateFilePath@16
       1807  706 00021DD0 ZwUmsThreadYield = _ZwUmsThreadYield@4
       1808  707 00021DE8 ZwUnloadDriver = _ZwUnloadDriver@4
       1810  708 00021E00 ZwUnloadKey = _ZwUnloadKey@4
       1809  709 00021E18 ZwUnloadKey2 = _NtUnloadKey2@8
       1811  70A 00021E30 ZwUnloadKeyEx = _NtUnloadKeyEx@8
       1812  70B 00021E48 ZwUnlockFile = _ZwUnlockFile@20
       1813  70C 00021E60 ZwUnlockVirtualMemory = _NtUnlockVirtualMemory@16
       1814  70D 0001FC10 ZwUnmapViewOfSection = _ZwUnmapViewOfSection@8
       1815  70E 00021E78 ZwVdmControl = _NtVdmControl@8
       1816  70F 00021E90 ZwWaitForDebugEvent = _NtWaitForDebugEvent@16
       1817  710 00021EA8 ZwWaitForKeyedEvent = _NtWaitForKeyedEvent@16
       1819  711 000200D8 ZwWaitForMultipleObjects = _NtWaitForMultipleObjects@20
       1818  712 0001FA80 ZwWaitForMultipleObjects32 = _ZwWaitForMultipleObjects32@20
       1820  713 0001F84C ZwWaitForSingleObject = _NtWaitForSingleObject@12
       1821  714 00021EC4 ZwWaitForWorkViaWorkerFactory = _ZwWaitForWorkViaWorkerFactory@8
       1822  715 00021EDC ZwWaitHighEventPair = _NtWaitHighEventPair@4
       1823  716 00021EF8 ZwWaitLowEventPair = _ZwWaitLowEventPair@4
       1824  717 00021F14 ZwWorkerFactoryWorkerReady = _NtWorkerFactoryWorkerReady@4
       1825  718 000220DC ZwWow64CallFunction64 = _NtWow64CallFunction64@28
       1826  719 00021F74 ZwWow64CsrAllocateCaptureBuffer = _NtWow64CsrAllocateCaptureBuffer@8
       1827  71A 00021FA4 ZwWow64CsrAllocateMessagePointer = _NtWow64CsrAllocateMessagePointer@12
       1828  71B 00021FBC ZwWow64CsrCaptureMessageBuffer = _NtWow64CsrCaptureMessageBuffer@16
       1829  71C 00021FD4 ZwWow64CsrCaptureMessageString = _NtWow64CsrCaptureMessageString@20
       1830  71D 00021F5C ZwWow64CsrClientCallServer = _ZwWow64CsrClientCallServer@16
       1831  71E 00021F2C ZwWow64CsrClientConnectToServer = _NtWow64CsrClientConnectToServer@20
       1832  71F 00021F8C ZwWow64CsrFreeCaptureBuffer = _NtWow64CsrFreeCaptureBuffer@4
       1833  720 00021FEC ZwWow64CsrGetProcessId = _ZwWow64CsrGetProcessId@0
       1834  721 00021F44 ZwWow64CsrIdentifyAlertableThread = _ZwWow64CsrIdentifyAlertableThread@0
       1835  722 00022004 ZwWow64CsrVerifyRegion = _NtWow64CsrVerifyRegion@8
       1836  723 0002201C ZwWow64DebuggerCall = _NtWow64DebuggerCall@20
       1837  724 00022034 ZwWow64GetCurrentProcessorNumberEx = _ZwWow64GetCurrentProcessorNumberEx@4
       1838  725 0002204C ZwWow64GetNativeSystemInformation = _NtWow64GetNativeSystemInformation@16
       1839  726 00022064 ZwWow64InterlockedPopEntrySList = _NtWow64InterlockedPopEntrySList@4
       1840  727 0002207C ZwWow64QueryInformationProcess64 = _ZwWow64QueryInformationProcess64@20
       1841  728 000220C4 ZwWow64QueryVirtualMemory64 = _NtWow64QueryVirtualMemory64@32
       1842  729 00022094 ZwWow64ReadVirtualMemory64 = _ZwWow64ReadVirtualMemory64@28
       1843  72A 000220AC ZwWow64WriteVirtualMemory64 = _ZwWow64WriteVirtualMemory64@28
       1844  72B 0001F8B8 ZwWriteFile = _NtWriteFile@36
       1845  72C 0001FA9C ZwWriteFileGather = _ZwWriteFileGather@36
       1846  72D 00020074 ZwWriteRequestData = _ZwWriteRequestData@24
       1847  72E 0001FDA4 ZwWriteVirtualMemory = _NtWriteVirtualMemory@20
       1848  72F 0001FECC ZwYieldExecution = _ZwYieldExecution@0
       1849  730 0007B564 _CIcos = __CIcos_default
       1850  731 0007B624 _CIlog = __CIlog_default
       1851  732 0007B704 _CIpow = __CIpow_default
       1852  733 0007B924 _CIsin = __CIsin_default
       1853  734 0007B9E0 _CIsqrt = __CIsqrt
       1854  735 0005D852 __isascii = ___isascii
       1855  736 000D3B0C __iscsym = ___iscsym
       1856  737 000D3B44 __iscsymf = ___iscsymf
       1857  738 000D3AFA __toascii = ___toascii
       1858  739 00064F40 _alldiv = __alldiv
       1859  73A 0007BAA0 _alldvrm = __alldvrm
       1860  73B 00042B30 _allmul = __allmul
       1861  73C 0003AC98 _alloca_probe = __alloca_probe
       1862  73D 0007BB80 _alloca_probe_16 = __alloca_probe_16
       1863  73E 0007BB96 _alloca_probe_8 = __alloca_probe_8
       1864  73F 0007BBB0 _allrem = __allrem
       1865  740 00034600 _allshl = __allshl
       1866  741 00038800 _allshr = __allshr
       1867  742 000D3B7B _atoi64 = __atoi64
       1868  743 0004FE30 _aulldiv = __aulldiv
       1869  744 0002F6E0 _aulldvrm = __aulldvrm
       1870  745 00040940 _aullrem = __aullrem
       1871  746 000386C0 _aullshr = __aullshr
       1872  747 0003AC98 _chkstk = __alloca_probe
       1873  748 00104328 _fltused = __fltused
       1874  749 0007BC70 _ftol = __ftol
       1875  74A 000D3BCE _i64toa = __i64toa
       1876  74B 000D7093 _i64toa_s = __i64toa_s
       1877  74C 000D3CD9 _i64tow = __i64tow
       1878  74D 000D725A _i64tow_s = __i64tow_s
       1879  74E 0005E71E _itoa = __itoa
       1880  74F 000D6F03 _itoa_s = __itoa_s
       1881  750 000D3C5F _itow = __itow
       1882  751 00068E55 _itow_s = __itow_s
       1883  752 000D3D11 _lfind = __lfind
       1884  753 000D3BA2 _ltoa = __ltoa
       1885  754 000D6F34 _ltoa_s = __ltoa_s
       1886  755 000D3C8E _ltow = __ltow
       1887  756 000D70F1 _ltow_s = __ltow_s
       1888  757 000D72B8 _makepath_s = __makepath_s
       1889  758 0007BCA0 _memccpy = __memccpy
       1890  759 000D3D98 _memicmp = __memicmp
       1891  75A 000D3DA8 _snprintf = __snprintf
       1892  75B 000D743A _snprintf_s = __snprintf_s
       1893  75C 000D745E _snscanf_s = __snscanf_s
       1894  75D 00032277 _snwprintf = __snwprintf
       1895  75E 000D7534 _snwprintf_s = __snwprintf_s
       1896  75F 000D7558 _snwscanf_s = __snwscanf_s
       1897  760 000D403F _splitpath = __splitpath
       1898  761 000D7592 _splitpath_s = __splitpath_s
       1899  762 0003C669 _strcmpi = __stricmp
       1900  763 0003C669 _stricmp = __stricmp
       1901  764 000D4090 _strlwr = __strlwr
       1902  765 00050F6C _strnicmp = __strnicmp
       1903  766 000D7790 _strnset_s = __strnset_s
       1904  767 000D7804 _strset_s = __strset_s
       1905  768 000D40BD _strupr = __strupr
       1906  769 000D4B55 _swprintf = __swprintf
       1907  76A 0007080A _ui64toa = __ui64toa
       1908  76B 000D70CD _ui64toa_s = __ui64toa_s
       1909  76C 00077013 _ui64tow = __ui64tow
       1910  76D 000D7294 _ui64tow_s = __ui64tow_s
       1911  76E 000707EB _ultoa = __ultoa
       1912  76F 000D6F62 _ultoa_s = __ultoa_s
       1913  770 000D3CBA _ultow = __ultow
       1914  771 000D711D _ultow_s = __ultow_s
       1915  772 00074868 _vscwprintf = __vscwprintf
       1916  773 0006986D _vsnprintf = __vsnprintf
       1917  774 000D73A1 _vsnprintf_s = __vsnprintf_s
       1918  775 00043CC9 _vsnwprintf = __vsnwprintf
       1919  776 000D7498 _vsnwprintf_s = __vsnwprintf_s
       1920  777 000D4194 _vswprintf = __vswprintf
       1921  778 000391A7 _wcsicmp = __wcsicmp
       1922  779 000D41B3 _wcslwr = __wcslwr
       1923  77A 0002F49B _wcsnicmp = __wcsnicmp
       1924  77B 000D4202 _wcsnset_s = __wcsnset_s
       1925  77C 000D4280 _wcsset_s = __wcsset_s
       1926  77D 000D457C _wcstoui64 = __wcstoui64
       1927  77E 000D459B _wcsupr = __wcsupr
       1928  77F 000D7853 _wmakepath_s = __wmakepath_s
       1929  780 000D796E _wsplitpath_s = __wsplitpath_s
       1930  781 00078944 _wtoi = __wtoi
       1931  782 000D45D3 _wtoi64 = __wtoi64
       1932  783 00066D05 _wtol = __wtol
       1933  784 000D45FA abs = _abs
       1934  785 0007BD00 atan = _atan
       1935  786 0005E74B atoi = _atoi
       1936  787 0005E758 atol = _atol
       1937  788 0002EA3C bsearch = _bsearch
       1938  789 0007BDB0 ceil = _ceil
       1939  78A 0007B560 cos = _cos
       1940  78B 000D460F fabs = _fabs
       1941  78C 0007BEF0 floor = _floor
       1942  78D 000D3A60 isalnum = _isalnum
       1943  78E 0006A8E4 isalpha = _isalpha
       1944  78F 000D3AD5 iscntrl = _iscntrl
       1945  790 0005D82D isdigit = _isdigit
       1946  791 000D3AAE isgraph = _isgraph
       1947  792 000D39F1 islower = _islower
       1948  793 000D3A87 isprint = _isprint
       1949  794 000D3A3B ispunct = _ispunct
       1950  795 000D3A16 isspace = _isspace
       1951  796 000D39CC isupper = _isupper
       1952  797 00050A34 iswalpha = _iswalpha
       1953  798 00050A05 iswctype = _iswctype
       1954  799 000613E9 iswdigit = _iswdigit
       1955  79A 000D46ED iswlower = _iswlower
       1956  79B 000D4720 iswspace = _iswspace
       1957  79C 000D4705 iswxdigit = _iswxdigit
       1958  79D 0005DBF3 isxdigit = _isxdigit
       1959  79E 000D45FA labs = _abs
       1960  79F 0007B620 log = _log
       1961  7A0 00078DB2 mbstowcs = _mbstowcs
       1962  7A1 0007C040 memchr = _memchr
       1963  7A2 000320C5 memcmp = _memcmp
       1964  7A3 000222C0 memcpy = _memcpy
       1965  7A4 000D7B9C memcpy_s = _memcpy_s
       1966  7A5 00038DC0 memmove = _memmove
       1967  7A6 000D7C1A memmove_s = _memmove_s
       1968  7A7 0002DD80 memset = _memset
       1969  7A8 0007B700 pow = _pow
       1970  7A9 000D47D9 qsort = _qsort
       1971  7AA 0007B920 sin = _sin
       1972  7AB 000D4A0B sprintf = _sprintf
       1973  7AC 000D7CCF sprintf_s = _sprintf_s
       1974  7AD 0007B9F4 sqrt = _sqrt
       1975  7AE 000D4AEF sscanf = _sscanf
       1976  7AF 000D7CF0 sscanf_s = _sscanf_s
       1977  7B0 0007C100 strcat = _strcat
       1978  7B1 0007A365 strcat_s = _strcat_s
       1979  7B2 00039AE0 strchr = _strchr
       1980  7B3 0007C1F0 strcmp = _strcmp
       1981  7B4 0007C0F0 strcpy = _strcpy
       1982  7B5 0007A3C3 strcpy_s = _strcpy_s
       1983  7B6 0007C280 strcspn = _strcspn
       1984  7B7 0007C2D0 strlen = _strlen
       1985  7B8 0007C360 strncat = _strncat
       1986  7B9 000D7D39 strncat_s = _strncat_s
       1987  7BA 00056CBD strncmp = _strncmp
       1988  7BB 00072FE0 strncpy = _strncpy
       1989  7BC 00078A13 strncpy_s = _strncpy_s
       1990  7BD 000D4B14 strnlen = _strnlen
       1991  7BE 0007C4A0 strpbrk = _strpbrk
       1992  7BF 0007C500 strrchr = _strrchr
       1993  7C0 0007C540 strspn = _strspn
       1994  7C1 0007C590 strstr = _strstr
       1995  7C2 000D7E16 strtok_s = _strtok_s
       1996  7C3 0005DE92 strtol = _strtol
       1997  7C4 000D4B36 strtoul = _strtoul
       1998  7C5 000D4B55 swprintf = __swprintf
       1999  7C6 00056667 swprintf_s = _swprintf_s
       2000  7C7 000D7EFE swscanf_s = _swscanf_s
       2001  7C8 0007C640 tan = _tan
       2002  7C9 000D4BE7 tolower = _tolower
       2003  7CA 0005A04D toupper = _toupper
       2004  7CB 000D4C14 towlower = _towlower
       2005  7CC 000D4C37 towupper = _towupper
       2006  7CD 000ACD18 vDbgPrintEx = _vDbgPrintEx@16
       2007  7CE 000ACD3E vDbgPrintExWithPrefix = _vDbgPrintExWithPrefix@20
       2008  7CF 000D4CC3 vsprintf = _vsprintf
       2009  7D0 000D7C7D vsprintf_s = _vsprintf_s
       2010  7D1 00056688 vswprintf_s = _vswprintf_s
       2011  7D2 000D4CE2 wcscat = _wcscat
       2012  7D3 00059E02 wcscat_s = _wcscat_s
       2013  7D4 00037D6C wcschr = _wcschr
       2014  7D5 00032324 wcscmp = _wcscmp
       2015  7D6 000D4D15 wcscpy = _wcscpy
       2016  7D7 00038506 wcscpy_s = _wcscpy_s
       2017  7D8 00078B4A wcscspn = _wcscspn
       2018  7D9 000D4D39 wcslen = _wcslen
       2019  7DA 000D4D58 wcsncat = _wcsncat
       2020  7DB 0006054F wcsncat_s = _wcsncat_s
       2021  7DC 00037DC5 wcsncmp = _wcsncmp
       2022  7DD 000D4D9D wcsncpy = _wcsncpy
       2023  7DE 00078775 wcsncpy_s = _wcsncpy_s
       2024  7DF 000D4DEC wcsnlen = _wcsnlen
       2025  7E0 00050307 wcspbrk = _wcspbrk
       2026  7E1 00037D39 wcsrchr = _wcsrchr
       2027  7E2 000D4E10 wcsspn = _wcsspn
       2028  7E3 00030AE7 wcsstr = _wcsstr
       2029  7E4 0005C922 wcstol = _wcstol
       2030  7E5 000D4E7D wcstombs = _wcstombs
       2031  7E6 000D4E5E wcstoul = _wcstoul
          1      000AB464 [NONAME] _AitLogFeatureUsageByApp@4
          2      000AB500 [NONAME] _AitFireParentUsageEvent@16
          3      000AB029 [NONAME] _SbtLogSystemUsageByParent@32
          4      000AB1BD [NONAME] _SbtLogSystemUsageByStack@28
          5      000AB005 [NONAME] _SbtDisableForCurrentProcess@0
          6      000AADF9 [NONAME] _SbtLogDllMapping@8
          7      000AB435 [NONAME] _SbtLogExeInitializing@0
          8      0007476F [NONAME] _RtlDispatchAPC@12

  Summary

       10000 .data
       10000 .reloc
       60000 .rsrc
       E0000 .text
       10000 RT
